pregunta,tag,categoria,respuesta,__expected
¿Sales a pasear con tu familia los fines de semana? ¿A qué lugares?,ocio,ACEPTABLE,Visitamos a la familia.,fn:output.includes('ACEPTABLE')
¿Sales a pasear con tu familia los fines de semana? ¿A qué lugares?,ocio,ACEPTABLE,Nos quedamos en casa.,fn:output.includes('ACEPTABLE')
¿Sales a pasear con tu familia los fines de semana? ¿A qué lugares?,ocio,INCORRECTA,Me gusta jugar videojuegos solo.,fn:output.includes('INCORRECTA')
¿Sales a pasear con tu familia los fines de semana? ¿A qué lugares?,ocio,INCORRECTA,Prefiero leer libros en mi habitación.,fn:output.includes('INCORRECTA')
¿Sales a pasear con tu familia los fines de semana? ¿A qué lugares?,ocio,INCORRECTA,Hago tarea los fines de semana.,fn:output.includes('INCORRECTA')
¿Sales a pasear con tu familia los fines de semana? ¿A qué lugares?,ocio,INCORRECTA,No me gusta salir.,fn:output.includes('INCORRECTA')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,EXCELENTE,"Vamos al parque porque tiene mucho espacio para jugar al fútbol, y también una zona de juegos.",fn:output.includes('EXCELENTE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,EXCELENTE,Preferimos la biblioteca por sus actividades de lectura y los talleres de arte los fines de semana.,fn:output.includes('EXCELENTE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,EXCELENTE,Nos gusta ir al centro comercial porque hay una pista de patinaje y sitios para comer pizza.,fn:output.includes('EXCELENTE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,EXCELENTE,Frecuentamos la casa de cultura porque ofrecen clases de música gratis y podemos usar los instrumentos.,fn:output.includes('EXCELENTE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,ACEPTABLE,Al parque a andar en bici.,fn:output.includes('ACEPTABLE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,ACEPTABLE,A la plaza porque está cerca.,fn:output.includes('ACEPTABLE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,ACEPTABLE,En mi casa para jugar videojuegos.,fn:output.includes('ACEPTABLE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,ACEPTABLE,Al cine a ver películas.,fn:output.includes('ACEPTABLE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,INCORRECTA,Me gusta comer helado solo.,fn:output.includes('INCORRECTA')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,INCORRECTA,Estudio mucho los fines de semana.,fn:output.includes('INCORRECTA')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,INCORRECTA,A mi amigo no le gusta salir.,fn:output.includes('INCORRECTA')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,INCORRECTA,Leer libros de ciencia ficción en casa.,fn:output.includes('INCORRECTA')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,EXCELENTE,"Vamos al parque juntos, porque tiene muchos juegos y espacio para correr.",fn:output.includes('EXCELENTE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,EXCELENTE,"Nos gusta ir a la biblioteca del barrio, es tranquila y podemos leer cómics.",fn:output.includes('EXCELENTE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,EXCELENTE,Frecuentamos la casa de deportes para jugar al fútbol con otros niños.,fn:output.includes('EXCELENTE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,EXCELENTE,"A veces vamos al cine si hay una película infantil buena, nos encanta.",fn:output.includes('EXCELENTE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,ACEPTABLE,Vamos al parque a veces.,fn:output.includes('ACEPTABLE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,ACEPTABLE,A la plaza cerca de casa.,fn:output.includes('ACEPTABLE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,ACEPTABLE,La biblioteca para estudiar un poco.,fn:output.includes('ACEPTABLE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,ACEPTABLE,El centro comercial a mirar vidrieras.,fn:output.includes('ACEPTABLE')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,INCORRECTA,Me gusta jugar solo en mi habitación.,fn:output.includes('INCORRECTA')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,INCORRECTA,Prefiero leer en casa y no salir.,fn:output.includes('INCORRECTA')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,INCORRECTA,"Nunca salgo con amigos, solo con mi familia.",fn:output.includes('INCORRECTA')
¿Qué lugares frecuentas con tus amigos cuando salen juntos?,ocio,INCORRECTA,"Estudio mucho, así que no salgo con amigos.",fn:output.includes('INCORRECTA')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,EXCELENTE,Prefiero salir al aire libre porque puedo jugar más libremente y respirar aire fresco.,fn:output.includes('EXCELENTE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,EXCELENTE,Salir al aire libre es mejor porque hay más espacio para correr y explorar la naturaleza.,fn:output.includes('EXCELENTE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,EXCELENTE,Me gusta más ir a lugares cerrados porque los juegos son más divertidos y no hace frío.,fn:output.includes('EXCELENTE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,EXCELENTE,"Ir al aire libre es mi opción favorita, puedo andar en bicicleta y ver animales.",fn:output.includes('EXCELENTE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,ACEPTABLE,Prefiero salir al aire libre.,fn:output.includes('ACEPTABLE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,ACEPTABLE,Me gustan más los lugares cerrados para jugar.,fn:output.includes('ACEPTABLE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,ACEPTABLE,"Salir afuera es mejor, hay más sol.",fn:output.includes('ACEPTABLE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,ACEPTABLE,Los lugares cerrados porque hay menos ruido.,fn:output.includes('ACEPTABLE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,INCORRECTA,No me gusta jugar videojuegos.,fn:output.includes('INCORRECTA')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,INCORRECTA,Prefiero comer helado.,fn:output.includes('INCORRECTA')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,INCORRECTA,Los fines de semana duermo hasta tarde.,fn:output.includes('INCORRECTA')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,INCORRECTA,Leo libros en mi habitación.,fn:output.includes('INCORRECTA')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,EXCELENTE,"Prefiero salir al aire libre porque puedo correr, explorar y ver animales y plants.",fn:output.includes('EXCELENTE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,EXCELENTE,"Me gusta más al aire libre, el sol y el viento me hacen feliz y puedo jugar fútbol.",fn:output.includes('EXCELENTE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,EXCELENTE,"Salir a pasear al aire libre es mejor, siento más libertad y puedo descubrir cosas nuevas.",fn:output.includes('EXCELENTE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,EXCELENTE,"El aire libre es mi preferido, ya que puedo hacer picnic con mi familia y jugar en el parque.",fn:output.includes('EXCELENTE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,ACEPTABLE,"Prefiero los lugares cerrados, es más cómodo.",fn:output.includes('ACEPTABLE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,ACEPTABLE,"Me gusta más al aire libre, es divertido.",fn:output.includes('ACEPTABLE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,ACEPTABLE,"Los lugares cerrados son mejores, hay juegos.",fn:output.includes('ACEPTABLE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,ACEPTABLE,"Aire libre, porque puedo andar en bicicleta.",fn:output.includes('ACEPTABLE')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,INCORRECTA,A veces veo televisión los sábados.,fn:output.includes('INCORRECTA')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,INCORRECTA,Me gustan los helados de chocolate.,fn:output.includes('INCORRECTA')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,INCORRECTA,Tengo tres perros y un gato.,fn:output.includes('INCORRECTA')
¿Te gusta más salir a pasear al aire libre o a lugares cerrados?,ocio,INCORRECTA,Mi videojuego favorito es Roblox.,fn:output.includes('INCORRECTA')
¿Cómo te describirías físicamente?,personal,EXCELENTE,"Tengo el cabello corto y castaño, ojos marrones, soy de estatura promedio para mi edad y me considero ágil.",fn:output.includes('EXCELENTE')
¿Cómo te describirías físicamente?,personal,EXCELENTE,"Soy alta para mi edad, con el pelo largo y negro. Mis ojos son grandes y verdes, y siempre sonrío.",fn:output.includes('EXCELENTE')
¿Cómo te describirías físicamente?,personal,EXCELENTE,"Me describo como delgado y de piel morena, con pelo corto y rulos. Mis amigos dicen que tengo una mirada intensa.",fn:output.includes('EXCELENTE')
¿Cómo te describirías físicamente?,personal,EXCELENTE,"Tengo pecas en mi nariz, pelo rubio que llega hasta los hombros, ojos azules y soy bastante alta para mi edad.",fn:output.includes('EXCELENTE')
¿Cómo te describirías físicamente?,personal,ACEPTABLE,Soy alto y delgado.,fn:output.includes('ACEPTABLE')
¿Cómo te describirías físicamente?,personal,ACEPTABLE,Tengo el cabello largo y rojizo.,fn:output.includes('ACEPTABLE')
¿Cómo te describirías físicamente?,personal,ACEPTABLE,Mis ojos son marrones y uso lentes.,fn:output.includes('ACEPTABLE')
¿Cómo te describirías físicamente?,personal,ACEPTABLE,Soy de piel clara.,fn:output.includes('ACEPTABLE')
¿Cómo te describirías físicamente?,personal,INCORRECTA,Me gusta jugar fútbol.,fn:output.includes('INCORRECTA')
¿Cómo te describirías físicamente?,personal,INCORRECTA,Mi comida favorita son las hamburguesas.,fn:output.includes('INCORRECTA')
¿Cómo te describirías físicamente?,personal,INCORRECTA,Tengo dos gatos.,fn:output.includes('INCORRECTA')
¿Cómo te describirías físicamente?,personal,INCORRECTA,Leo muchos libros de aventuras.,fn:output.includes('INCORRECTA')
¿Cómo te describirías físicamente?,personal,EXCELENTE,"Soy alto para mi edad, tengo el cabello castaño claro, los ojos marrones y siempre me pongo brackets.",fn:output.includes('EXCELENTE')
¿Cómo te describirías físicamente?,personal,EXCELENTE,"Tengo piel morena, cabello negro y largo hasta los hombros, ojos grandes de color café, y una cicatriz en la rodilla.",fn:output.includes('EXCELENTE')
¿Cómo te describirías físicamente?,personal,EXCELENTE,"Soy de estatura mediana, con pecas en la cara, pelo rubio y corto, y mis amigos dicen que tengo una sonrisa muy grande.",fn:output.includes('EXCELENTE')
¿Cómo te describirías físicamente?,personal,EXCELENTE,"Me considero delgado, tengo el pelo enrulado color negro, ojos pequeños y una marca de nacimiento en el brazo izquierdo.",fn:output.includes('EXCELENTE')
¿Cómo te describirías físicamente?,personal,ACEPTABLE,Soy moreno y tengo pelo corto.,fn:output.includes('ACEPTABLE')
¿Cómo te describirías físicamente?,personal,ACEPTABLE,Tengo ojos azules y soy muy alto.,fn:output.includes('ACEPTABLE')
¿Cómo te describirías físicamente?,personal,ACEPTABLE,Soy delgada y tengo el pelo largo.,fn:output.includes('ACEPTABLE')
¿Cómo te describirías físicamente?,personal,ACEPTABLE,Mi cabello es rubio y tengo pecas.,fn:output.includes('ACEPTABLE')
¿Cómo te describirías físicamente?,personal,INCORRECTA,Me gusta salir a bailar con amigas los fines de semana. Hay un club cerca de casa donde se arman compentencias y va mucha gente. Me divierte mucho.,fn:output.includes('INCORRECTA')
¿Cómo te describirías físicamente?,personal,INCORRECTA,"Mi música favorita son las baladas románticas. Mis amigas me dicen que es música de viejos, pero con mi mamá me acostumbré a escuchar y me encantan.",fn:output.includes('INCORRECTA')
¿Cómo te describirías físicamente?,personal,INCORRECTA,Me gusta mucho comer verduras asadas. Mis favoritas son el boniato y el zapallo. A mi papá le quedan muy ricas y siempre comemos los domingos.,fn:output.includes('INCORRECTA')
¿Cómo te describirías físicamente?,personal,INCORRECTA,Prefiero leer libros de aventuras.,fn:output.includes('INCORRECTA')
¿Cómo es la casa donde vives?,personal,EXCELENTE,Vivo en una casa grande con un hermoso jardín delantero y tres dormitorios. Es muy luminosa y cálida.,fn:output.includes('EXCELENTE')
¿Cómo es la casa donde vives?,personal,EXCELENTE,"Mi casa tiene dos pisos, un balcón desde donde puedo ver el parque y una cocina grande donde cocinamos en familia.",fn:output.includes('EXCELENTE')
¿Cómo es la casa donde vives?,personal,EXCELENTE,"Es un departamento con dos habitaciones, una sala amplia y tiene muchas ventanas que dejan entrar el sol todas las mañanas.",fn:output.includes('EXCELENTE')
¿Cómo es la casa donde vives?,personal,EXCELENTE,"La casa donde vivo es de color azul, con una puerta roja. Tenemos un pequeño patio trasero con un árbol de manzanas.",fn:output.includes('EXCELENTE')
¿Cómo es la casa donde vives?,personal,ACEPTABLE,Vivo en un departamento con mi familia.,fn:output.includes('ACEPTABLE')
¿Cómo es la casa donde vives?,personal,ACEPTABLE,Tengo una casa con jardín.,fn:output.includes('ACEPTABLE')
¿Cómo es la casa donde vives?,personal,ACEPTABLE,Mi casa es grande y tiene dos pisos.,fn:output.includes('ACEPTABLE')
¿Cómo es la casa donde vives?,personal,ACEPTABLE,Es un lugar pequeño pero cómodo para nosotros.,fn:output.includes('ACEPTABLE')
¿Cómo es la casa donde vives?,personal,INCORRECTA,Me gusta mucho jugar al fútbol con mis amigos.,fn:output.includes('INCORRECTA')
¿Cómo es la casa donde vives?,personal,INCORRECTA,"En el colegio aprendemos matemáticas, ciencias y literatura.",fn:output.includes('INCORRECTA')
¿Cómo es la casa donde vives?,personal,INCORRECTA,"La casa de mis abuelos queda cerca de mi casa. En general voy a visitarlos todas las semanas. Si está lindo voy en bicicleta, me encanta pedalear por las calles del barrio.",fn:output.includes('INCORRECTA')
¿Cómo es la casa donde vives?,personal,INCORRECTA,Los fines de semana vamos al parque o a veces a la piscina.,fn:output.includes('INCORRECTA')
¿Cómo es la casa donde vives?,personal,EXCELENTE,"Vivo en una casa grande con cuatro dormitorios, tiene un jardín bonito y una cocina muy luminosa.",fn:output.includes('EXCELENTE')
¿Cómo es la casa donde vives?,personal,EXCELENTE,"Mi casa es de dos pisos, con tres baños, un salón amplio para jugar y escaleras de madera.",fn:output.includes('EXCELENTE')
¿Cómo es la casa donde vives?,personal,EXCELENTE,"Habito en un departamento en el quinto piso, con vistas a la montaña. Es acogedor y tiene dos habitaciones.",fn:output.includes('EXCELENTE')
¿Cómo es la casa donde vives?,personal,EXCELENTE,"Resido en una casa con patio para mi perro, tres habitaciones, y una sala con muchos libros y juegos.",fn:output.includes('EXCELENTE')
¿Cómo es la casa donde vives?,personal,ACEPTABLE,Mi casa tiene dos pisos.,fn:output.includes('ACEPTABLE')
¿Cómo es la casa donde vives?,personal,ACEPTABLE,Vivo en una casa con jardín.,fn:output.includes('ACEPTABLE')
¿Cómo es la casa donde vives?,personal,ACEPTABLE,Tengo mi propio cuarto.,fn:output.includes('ACEPTABLE')
¿Cómo es la casa donde vives?,personal,ACEPTABLE,Es una casa grande y antigua.,fn:output.includes('ACEPTABLE')
¿Cómo es la casa donde vives?,personal,INCORRECTA,Con mis amigos vamos al cine seguido. Me gusta mucho ver películas de aventuas y ciencia ficción. La última que vimos era toda en el espacio y tenía unas imágenes increíbles.,fn:output.includes('INCORRECTA')
¿Cómo es la casa donde vives?,personal,INCORRECTA,Tengo dos perros y una gata.,fn:output.includes('INCORRECTA')
¿Cómo es la casa donde vives?,personal,INCORRECTA,El color favorito es el azul.,fn:output.includes('INCORRECTA')
¿Cómo es la casa donde vives?,personal,INCORRECTA,Ayer comimos afuera con mi familia. Fuimos a celebrar el cumpleaños de mi hermana. En el restaurante le trajeron una torta y le cantaron para soplar las velitas. La pasamos muy bien.,fn:output.includes('INCORRECTA')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,EXCELENTE,"Vivo con mis papás, mi hermano y mi perrito. Mis papás trabajan mucho, mi hermano es chistoso y el perro es juguetón.",fn:output.includes('EXCELENTE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,EXCELENTE,"Estoy con mi mamá, mi papá, dos hermanas y un gato. Mamá es maestra, papá es ingeniero, mis hermanas son divertidas y el gato es perezoso.",fn:output.includes('EXCELENTE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,EXCELENTE,"En mi familia somos yo, mi madre, mi padre y mi hermana menor. Mi madre es doctora, mi padre cocinero y mi hermana ama dibujar.",fn:output.includes('EXCELENTE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,EXCELENTE,Vivo con mis abuelos y mi tío. Mis abuelos son cariñosos y me cuentan historias. Mi tío es estudiante y juega conmigo al fútbol.,fn:output.includes('EXCELENTE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,ACEPTABLE,Vivo con mis papás y mi hermana.,fn:output.includes('ACEPTABLE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,ACEPTABLE,"Estoy con mi mamá, mi hermano y un pez.",fn:output.includes('ACEPTABLE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,ACEPTABLE,"Comparto casa con papá, mamá y dos hermanos.",fn:output.includes('ACEPTABLE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,ACEPTABLE,"Mis padres, yo y mi perra vivimos juntos.",fn:output.includes('ACEPTABLE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,INCORRECTA,Me gusta mucho el helado de chocolate.,fn:output.includes('INCORRECTA')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,INCORRECTA,Veo televisión todos los días a la vuelta de la escuela. Lo que más me gusta son los dibujitos de animales y las historias en el espacio. Ahora quiero ir al cine a ver una película nueva.,fn:output.includes('INCORRECTA')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,INCORRECTA,Ayer jugué toda la tarde al fútbol.,fn:output.includes('INCORRECTA')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,INCORRECTA,Prefiero los días soleados que los lluviosos.,fn:output.includes('INCORRECTA')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,EXCELENTE,"Vivo con mis padres y mi hermano. Mi mamá es doctora, siempre ayuda a la gente. Mi papá es ingeniero, arregla cosas en casa. Mi hermano y yo jugamos mucho.",fn:output.includes('EXCELENTE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,EXCELENTE,"En mi casa estamos mi papá, mi mamá, mi hermana y yo. Mi papá cocina delicioso, mi mamá enseña matemáticas, y mi hermana es muy buena en deportes. Nos queremos mucho.",fn:output.includes('EXCELENTE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,EXCELENTE,"Conmigo viven mis dos mamás, mi hermano menor y tres gatos. Mis mamás trabajan en casa haciendo arte. Mi hermano estudia como yo y ama los videojuegos. Somos una familia feliz y unida.",fn:output.includes('EXCELENTE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,EXCELENTE,"Yo vivo con mi abuelita, mi tía y mi primo. Mi abuelita hace las mejores galletas, mi tía es escritora y cuenta historias increíbles, y mi primo es como mi mejor amigo.",fn:output.includes('EXCELENTE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,ACEPTABLE,Vivo con mi mamá y mi papá.,fn:output.includes('ACEPTABLE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,ACEPTABLE,"En casa somos cuatro, con mi hermano y mis padres.",fn:output.includes('ACEPTABLE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,ACEPTABLE,"Con mi tía y mi mamá, ellas son buenas.",fn:output.includes('ACEPTABLE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,ACEPTABLE,"Tengo dos hermanas mayores y mis padres, somos cinco.",fn:output.includes('ACEPTABLE')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,INCORRECTA,Me gusta jugar al fútbol con mis amigos y comer helado los fines de semana.,fn:output.includes('INCORRECTA')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,INCORRECTA,En las vacaciones fuimos a la playa y construimos un castillo de arena enorme.,fn:output.includes('INCORRECTA')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,INCORRECTA,Tengo diez años y mi color favorito es el azul. Me encanta dibujar árboles.,fn:output.includes('INCORRECTA')
¿Puedes contarme sobre tu familia con quién vives y cómo es cada uno?,personal,INCORRECTA,El fin de semana voy a ir al cine a ver una película de superhéroes.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en la vida de tu familia?,personal,EXCELENTE,"Nos levantamos temprano, preparo mi mochila y desayuno con papá y mamá. Luego, voy a la escuela y cuando regreso, hago la tarea y juego.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en la vida de tu familia?,personal,EXCELENTE,"Mi hermano y yo despertamos a las 7 AM, desayunamos juntos, vamos a la escuela. Por la tarde hacemos tarea y después a cenar en familia.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en la vida de tu familia?,personal,EXCELENTE,"Despertamos y desayunamos juntos. Voy al colegio, vuelvo y hago mi deberes. Cenamos juntos y hablamos de nuestro día. Luego, a dormir.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en la vida de tu familia?,personal,EXCELENTE,"Mi día empieza desayunando con mis hermanos, luego vamos a la escuela. Después de clases, juego un rato, ceno y me acuesto temprano.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en la vida de tu familia?,personal,ACEPTABLE,"Me levanto, desayuno, voy a la escuela y luego juego.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en la vida de tu familia?,personal,ACEPTABLE,"Desayunamos, vamos al colegio, hacemos tarea y dormimos.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en la vida de tu familia?,personal,ACEPTABLE,"Despierto, como, colegio, juego y luego a la cama.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en la vida de tu familia?,personal,ACEPTABLE,"Despertar, escuela, deberes, cena y a dormir.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en la vida de tu familia?,personal,INCORRECTA,"Me gustan mucho los dinosaurios, siempre leo muchos libros. También he visto todas las películas que hay sobre estos animales. Me fascinan.",fn:output.includes('INCORRECTA')
¿Cómo es un día típico en la vida de tu familia?,personal,INCORRECTA,Prefiero los días lluviosos para leer.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en la vida de tu familia?,personal,INCORRECTA,Los dinosaurios son fascinantes y grandes.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en la vida de tu familia?,personal,INCORRECTA,Juego videojuegos todo el sábado por la tarde.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en la vida de tu familia?,personal,EXCELENTE,"Mi familia siempre desayuna juntos, luego vamos al colegio y al trabajo. Por la tarde jugamos en el parque.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en la vida de tu familia?,personal,EXCELENTE,"Nos levantamos temprano, desayunamos juntos y después vamos a nuestras actividades. Cenamos juntos y hablamos del día.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en la vida de tu familia?,personal,EXCELENTE,"Despertamos, mamá prepara el desayuno mientras papá nos ayuda a alistarnos. Después del colegio, hacemos tareas y cenamos juntos.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en la vida de tu familia?,personal,EXCELENTE,"Empezamos el día con un desayuno todos juntos, luego cada uno va a lo suyo y terminamos cenando y charlando.",fn:output.includes('EXCELENTE')
¿Cómo es un día típico en la vida de tu familia?,personal,ACEPTABLE,"Nos levantamos, vamos al colegio, volvemos, hacemos deberes y dormimos.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en la vida de tu familia?,personal,ACEPTABLE,"Desayunamos, colegio, tareas, cena y a dormir.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en la vida de tu familia?,personal,ACEPTABLE,"Despertar, escuela, jugar, cenar.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en la vida de tu familia?,personal,ACEPTABLE,"Levantarse, desayunar, escuela, comer, dormir.",fn:output.includes('ACEPTABLE')
¿Cómo es un día típico en la vida de tu familia?,personal,INCORRECTA,En mi casa tengo una cama elástica. No es muy grande pero juego mucho y hago ejercicio todos los días con ella. A veces también invito amigas para que jueguen conmigo.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en la vida de tu familia?,personal,INCORRECTA,El fin de semana fuimos a la playa.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en la vida de tu familia?,personal,INCORRECTA,Me gusta jugar al fútbol con mis amigos después de clase.,fn:output.includes('INCORRECTA')
¿Cómo es un día típico en la vida de tu familia?,personal,INCORRECTA,Ayer llovió todo el día.,fn:output.includes('INCORRECTA')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,EXCELENTE,"Sí, tengo tíos y primos que viven en una ciudad diferente, a unas 2 horas en auto de aquí.",fn:output.includes('EXCELENTE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,EXCELENTE,Tengo una abuela y varios primos en el norte del país. Nos visitamos cada verano y Navidad.,fn:output.includes('EXCELENTE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,EXCELENTE,Mis abuelos maternos viven en otro país. Hablamos por videollamada todos los domingos.,fn:output.includes('EXCELENTE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,EXCELENTE,"Sí, mi tío que es fotógrafo vive en Europa, y a veces me envía postales de los lugares que visita.",fn:output.includes('EXCELENTE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,ACEPTABLE,"Sí, mis tías viven en otro estado.",fn:output.includes('ACEPTABLE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,ACEPTABLE,Tengo primos en México.,fn:output.includes('ACEPTABLE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,ACEPTABLE,Mi abuelo vive solo en el campo.,fn:output.includes('ACEPTABLE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,ACEPTABLE,"Mi hermana mayor está en la universidad, lejos de casa.",fn:output.includes('ACEPTABLE')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,INCORRECTA,"A veces me enojo y me encierro en mi cuarto, cuando me peleo con mi hermana. Agarro un libro y me pongo a leer para que se me pase.",fn:output.includes('INCORRECTA')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,INCORRECTA,"Mi mascota es un conejo. Mi abuelo siempre tuvo conejos, y una vez nos dió una cría de regalo para tener en casa. Se porta bien, pero su casita tiene mucho olor.",fn:output.includes('INCORRECTA')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,INCORRECTA,En mi tiempo libre leo libros de aventuras.,fn:output.includes('INCORRECTA')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,INCORRECTA,"Mis libros preferidos son de animales. Me gusta leer sobre ellos, conocer sobre su vida y costumbres. A veces también miro documentales sobre eso en la tele.",fn:output.includes('INCORRECTA')
¿Tienes otros familiares cercanos que no vivan en tu casa?,personal,EXCELENTE,"Sí, tengo dos tías y un abuelo que viven en otra ciudad. Los visitamos en vacaciones.",fn:output.includes('EXCELENTE')
